transaction_id,timestamp,timestamp_unix,amount,merchant_id,customer_id,account_created_at,account_created_unix,device_id,ip_id,payment_instrument_id,location,transaction_type,label,abuse_type,ring_id,is_fraud
tx_00004480,2026-08-01T19:30:03.981265,1785592803.981265,14432.71,merch_0040,cust_010700,2026-02-25T17:11:31.388625,1772019691.388625,dev_115268,ip_33637,card_321433,Hyderabad,payment,legitimate,none,,0
tx_00004481,2026-08-01T19:30:16.680559,1785592816.680559,195.59,merch_0038,cust_013565,2025-10-17T13:33:41.354761,1760688221.354761,dev_415386,ip_97524,card_927697,Jaipur,payment,legitimate,none,,0
tx_00004482,2026-08-01T19:30:25.386801,1785592825.386801,198.4,merch_0012,cust_014577,2025-10-16T15:57:16.584820,1760610436.58482,dev_650567,ip_96877,card_318031,Ahmedabad,payment,legitimate,none,,0
tx_00004483,2026-08-01T19:30:28.708821,1785592828.708821,429.69,merch_0024,cust_003246,2026-07-16T07:27:16.293097,1784167036.293097,dev_230990,ip_91896,card_219517,Jaipur,payment,legitimate,none,,0
tx_00004484,2026-08-01T19:30:34.645258,1785592834.645258,39822.25,merch_0045,cust_007933,2025-08-14T22:50:23.259392,1755192023.259392,dev_362246,ip_76364,card_670603,Jaipur,payment,legitimate,none,,0
tx_00004485,2026-08-01T19:30:56.784146,1785592856.784146,815.0,merch_0037,cust_001251,2026-01-07T23:06:31.002558,1767807391.002558,dev_799186,ip_42829,card_511650,Kolkata,payment,legitimate,none,,0
tx_00004486,2026-08-01T19:31:02.621033,1785592862.621033,144.33,merch_0023,cust_011727,2025-08-15T21:08:22.070126,1755272302.070126,dev_695158,ip_40015,card_826459,Pune,payment,legitimate,none,,0
tx_00004487,2026-08-01T19:31:05.524945,1785592865.524945,248.43,merch_0038,cust_007137,2026-05-12T22:39:20.918054,1778605760.918054,dev_608085,ip_18761,card_860710,Ahmedabad,payment,legitimate,none,,0
tx_00004488,2026-08-01T19:31:26.280877,1785592886.280877,300.74,merch_0005,cust_007459,2026-03-31T23:44:46.755504,1774980886.755504,dev_118479,ip_34209,card_751605,Kochi,payment,legitimate,none,,0
tx_00004489,2026-08-01T19:31:29.771626,1785592889.771626,271.07,merch_0010,cust_002033,2025-09-06T13:50:21.506695,1757146821.506695,dev_956585,ip_42572,card_141136,Ahmedabad,payment,legitimate,none,,0
tx_00004490,2026-08-01T19:31:30.119757,1785592890.119757,456.56,merch_0040,cust_003481,2025-11-23T03:47:12.085094,1763849832.085094,dev_617772,ip_16197,card_385624,Kolkata,payment,legitimate,none,,0
tx_00004491,2026-08-01T19:31:32.714060,1785592892.71406,831.56,merch_0031,cust_012268,2025-08-22T12:32:57.747913,1755846177.747913,dev_510630,ip_20287,card_112281,Kolkata,payment,legitimate,none,,0
tx_00004492,2026-08-01T19:31:34.835519,1785592894.835519,435.73,merch_0039,cust_011265,2026-04-21T23:55:26.002012,1776795926.002012,dev_740165,ip_11213,card_913944,Jaipur,payment,legitimate,none,,0
tx_00004493,2026-08-01T19:31:39.411407,1785592899.411407,223.21,merch_0042,cust_009305,2025-08-02T02:17:12.193287,1754081232.193287,dev_126708,ip_67091,card_829443,Pune,payment,legitimate,none,,0
tx_00004494,2026-08-01T19:31:48.294848,1785592908.294848,709.49,merch_0029,cust_007071,2026-04-06T22:21:29.625287,1775494289.625287,dev_132418,ip_50022,card_864638,Pune,payment,legitimate,none,,0
tx_00004495,2026-08-01T19:31:49.566078,1785592909.566078,93.92,merch_0040,cust_000077,2026-02-04T21:08:03.822241,1770219483.822241,dev_888953,ip_26359,card_870949,Kolkata,payment,legitimate,none,,0
tx_00004496,2026-08-01T19:32:04.336384,1785592924.336384,453.93,merch_0037,cust_004382,2026-01-23T21:53:50.644170,1769185430.64417,dev_874655,ip_23948,card_786159,Bengaluru,payment,legitimate,none,,0
tx_00004497,2026-08-01T19:32:04.587923,1785592924.587923,1828.32,merch_0012,cust_002403,2025-11-29T22:23:20.910049,1764435200.910049,dev_371336,ip_79925,card_411494,Hyderabad,payment,legitimate,none,,0
tx_00004498,2026-08-01T19:32:07.323613,1785592927.323613,602.88,merch_0014,cust_014358,2025-09-29T08:50:30.818510,1759116030.81851,dev_591556,ip_72456,card_534273,Mumbai,payment,legitimate,none,,0
tx_00004499,2026-08-01T19:32:07.688082,1785592927.688082,195.21,merch_0016,cust_008615,2026-06-30T00:48:03.320682,1782760683.320682,dev_175065,ip_64796,card_334115,Chennai,payment,legitimate,none,,0
tx_00004500,2026-08-01T19:32:08.839500,1785592928.8395,238.96,merch_0042,cust_006502,2026-03-12T06:45:10.497893,1773278110.497893,dev_882253,ip_25607,card_269871,Kolkata,payment,legitimate,none,,0
tx_00004501,2026-08-01T19:32:26.325592,1785592946.325592,199.76,merch_0029,cust_013458,2026-01-13T23:29:52.499950,1768327192.49995,dev_521697,ip_19524,card_858300,Kochi,payment,legitimate,none,,0
tx_00004502,2026-08-01T19:32:28.006664,1785592948.006664,383.82,merch_0021,cust_001190,2026-06-16T07:00:23.341633,1781573423.341633,dev_146229,ip_72877,card_994855,Kolkata,payment,legitimate,none,,0
tx_00004503,2026-08-01T19:32:42.927197,1785592962.927197,234.4,merch_0010,cust_013393,2026-06-12T09:38:24.331944,1781237304.331944,dev_863745,ip_99224,card_851091,Jaipur,payment,legitimate,none,,0
tx_00004504,2026-08-01T19:32:49.176309,1785592969.176309,156.06,merch_0031,cust_002932,2025-10-01T20:22:27.317266,1759330347.317266,dev_108430,ip_42117,card_307970,Hyderabad,payment,legitimate,none,,0
tx_00004505,2026-08-01T19:32:54.210773,1785592974.210773,132.47,merch_0023,cust_012864,2025-08-02T05:30:48.237318,1754092848.237318,dev_758059,ip_72690,card_903971,Ahmedabad,payment,legitimate,none,,0
tx_00004506,2026-08-01T19:32:54.429504,1785592974.429504,10172.52,merch_0033,cust_002523,2025-12-16T05:01:37.106112,1765841497.106112,dev_965049,ip_22697,card_739810,Bengaluru,payment,legitimate,none,,0
tx_00004507,2026-08-01T19:32:55.546286,1785592975.546286,423.33,merch_0016,cust_000324,2026-02-25T21:50:03.760542,1772036403.760542,dev_156503,ip_81647,card_241710,Ahmedabad,payment,legitimate,none,,0
tx_00004508,2026-08-01T19:32:59.114645,1785592979.114645,253.57,merch_0022,cust_005473,2026-05-26T16:44:36.247993,1779794076.247993,dev_229439,ip_46936,card_481548,Kolkata,payment,legitimate,none,,0
tx_00004509,2026-08-01T19:33:08.770952,1785592988.770952,201.44,merch_0024,cust_004307,2025-08-11T05:14:51.183242,1754869491.183242,dev_657471,ip_65586,card_739454,Hyderabad,payment,legitimate,none,,0
tx_00004510,2026-08-01T19:33:12.491029,1785592992.491029,334.03,merch_0029,cust_006068,2025-09-17T06:02:31.771126,1758069151.771126,dev_505730,ip_38045,card_301490,Ahmedabad,payment,legitimate,none,,0
tx_00004511,2026-08-01T19:33:14.580404,1785592994.580404,356.25,merch_0030,cust_007030,2026-02-25T06:14:51.602904,1771980291.602904,dev_161222,ip_59287,card_456272,Bengaluru,payment,legitimate,none,,0
tx_00004512,2026-08-01T19:33:28.742492,1785593008.742492,763.53,merch_0030,cust_005717,2026-01-09T02:51:54.393757,1767907314.393757,dev_809860,ip_46933,card_781173,Bengaluru,payment,legitimate,none,,0
tx_00004513,2026-08-01T19:33:32.512884,1785593012.512884,498.98,merch_0023,cust_002530,2025-08-15T21:42:39.566996,1755274359.566996,dev_719568,ip_79744,card_830747,Kochi,payment,legitimate,none,,0
tx_00004514,2026-08-01T19:33:45.202459,1785593025.202459,143.76,merch_0045,cust_006648,2026-01-08T17:15:56.809649,1767872756.809649,dev_467890,ip_44673,card_646709,Pune,payment,legitimate,none,,0
tx_00004515,2026-08-01T19:33:46.185118,1785593026.185118,269.05,merch_0029,cust_000685,2026-03-13T11:00:01.976069,1773379801.976069,dev_532816,ip_88989,card_340016,Hyderabad,payment,legitimate,none,,0
tx_00004516,2026-08-01T19:33:58.489252,1785593038.489252,753.43,merch_0049,cust_014513,2025-11-24T04:40:01.632693,1763939401.632693,dev_871986,ip_76996,card_595890,Pune,payment,legitimate,none,,0
tx_00004517,2026-08-01T19:34:00.671960,1785593040.67196,625.6,merch_0034,cust_008630,2026-05-14T14:35:15.029469,1778749515.029469,dev_124819,ip_32807,card_830266,Pune,payment,legitimate,none,,0
tx_00004518,2026-08-01T19:34:06.340016,1785593046.340016,4649.91,merch_0038,cust_006051,2025-09-15T16:48:07.712029,1757935087.712029,dev_412744,ip_92767,card_975718,Kochi,payment,legitimate,none,,0
tx_00004519,2026-08-01T19:34:06.518649,1785593046.518649,1279.5,merch_0037,cust_011773,2025-09-23T00:58:46.741718,1758569326.741718,dev_812260,ip_84997,card_813128,Ahmedabad,payment,legitimate,none,,0
tx_00004520,2026-08-01T19:34:08.755171,1785593048.755171,389.57,merch_0010,cust_003408,2026-02-27T10:09:30.392373,1772167170.392373,dev_531358,ip_22650,card_252675,Jaipur,payment,legitimate,none,,0
tx_00004521,2026-08-01T19:34:22.509049,1785593062.509049,223.15,merch_0048,cust_014820,2025-10-05T19:17:21.885103,1759672041.885103,dev_947895,ip_80447,card_854328,Bengaluru,payment,legitimate,none,,0
tx_00004522,2026-08-01T19:34:29.285246,1785593069.285246,688.1,merch_0011,cust_007945,2026-06-26T23:23:00.630684,1782496380.630684,dev_906235,ip_71797,card_157902,Ahmedabad,payment,legitimate,none,,0
tx_00004523,2026-08-01T19:34:30.747605,1785593070.747605,549.43,merch_0049,cust_010564,2026-03-26T20:54:49.789711,1774538689.789711,dev_394727,ip_70085,card_588029,Hyderabad,payment,legitimate,none,,0
tx_00004524,2026-08-01T19:34:31.206343,1785593071.206343,238.84,merch_0015,cust_003069,2026-04-20T22:42:03.943516,1776705123.943516,dev_177441,ip_76494,card_950457,Mumbai,payment,legitimate,none,,0
tx_00004525,2026-08-01T19:34:34.407488,1785593074.407488,231.94,merch_0024,cust_004634,2025-12-22T07:00:53.804713,1766367053.804713,dev_125572,ip_17196,card_948415,Hyderabad,payment,legitimate,none,,0
tx_00004526,2026-08-01T19:34:40.596513,1785593080.596513,385.39,merch_0042,cust_005511,2026-05-26T15:27:59.210529,1779789479.210529,dev_115204,ip_73531,card_899244,Mumbai,payment,legitimate,none,,0
tx_00004527,2026-08-01T19:34:52.615596,1785593092.615596,196.05,merch_0019,cust_012877,2025-11-10T03:13:15.672311,1762724595.672311,dev_265310,ip_24459,card_572243,Delhi NCR,payment,legitimate,none,,0
tx_00004528,2026-08-01T19:34:58.079628,1785593098.079628,13941.529536965745,merch_0001,cust_007064,2026-06-27T21:36:49.162387,1782576409.162387,dev_unfamiliar_97766,ip_98261,card_786465,Kochi,payment,isolated_anomaly,none,,1
tx_00004529,2026-08-01T19:35:01.074479,1785593101.074479,376.86,merch_0045,cust_007323,2026-02-17T17:06:03.923342,1771328163.923342,dev_525475,ip_96978,card_660700,Hyderabad,payment,legitimate,none,,0
tx_00004530,2026-08-01T19:35:06.510010,1785593106.51001,3073.28,merch_0008,cust_013056,2026-04-10T16:05:45.872322,1775817345.872322,dev_336692,ip_65634,card_101600,Kochi,payment,legitimate,none,,0
tx_00004531,2026-08-01T19:35:30.876958,1785593130.876958,1056.14,merch_0006,cust_000437,2026-05-18T12:15:20.828150,1779086720.82815,dev_410250,ip_46304,card_466894,Hyderabad,payment,legitimate,none,,0
tx_00004532,2026-08-01T19:35:31.706980,1785593131.70698,534.46,merch_0012,cust_012867,2026-05-02T10:13:16.938272,1777696996.938272,dev_784565,ip_66933,card_588376,Pune,payment,legitimate,none,,0
tx_00004533,2026-08-01T19:35:37.727893,1785593137.727893,98.15,merch_0035,cust_011309,2026-01-03T05:41:38.491266,1767399098.491266,dev_533262,ip_46395,card_291715,Hyderabad,payment,legitimate,none,,0
tx_00004534,2026-08-01T19:35:40.897109,1785593140.897109,286.21,merch_0027,cust_010177,2026-04-02T04:22:34.346051,1775083954.346051,dev_287060,ip_85743,card_748205,Pune,payment,legitimate,none,,0
tx_00004535,2026-08-01T19:35:41.131417,1785593141.131417,19676.18,merch_0002,cust_007855,2025-12-06T23:06:21.073934,1765042581.073934,dev_329008,ip_74886,card_872050,Mumbai,payment,legitimate,none,,0
tx_00004536,2026-08-01T19:35:41.541308,1785593141.541308,1098.0,merch_0020,cust_008697,2026-05-27T16:18:27.216409,1779878907.216409,dev_459291,ip_96256,card_143086,Bengaluru,payment,legitimate,none,,0
tx_00004537,2026-08-01T19:35:45.820467,1785593145.820467,762.07,merch_0026,cust_013069,2025-10-18T18:22:30.311578,1760791950.311578,dev_911664,ip_54286,card_882587,Jaipur,payment,legitimate,none,,0
tx_00004538,2026-08-01T19:35:47.272170,1785593147.27217,165.96,merch_0008,cust_008363,2025-10-04T06:31:30.139374,1759539690.139374,dev_138624,ip_32315,card_820546,Kochi,payment,legitimate,none,,0
tx_00004539,2026-08-01T19:35:54.524368,1785593154.524368,16870.13,merch_0024,cust_004718,2026-01-23T16:32:53.101480,1769166173.10148,dev_944665,ip_92153,card_803367,Mumbai,payment,legitimate,none,,0
tx_00004540,2026-08-01T19:36:10.141034,1785593170.141034,475.26,merch_0024,cust_011494,2026-03-16T12:16:58.024596,1773643618.024596,dev_131218,ip_66433,card_569365,Kochi,payment,legitimate,none,,0
tx_00004541,2026-08-01T19:36:13.423246,1785593173.423246,484.44,merch_0019,cust_008066,2025-08-17T22:43:04.104538,1755450784.104538,dev_623501,ip_39698,card_990796,Delhi NCR,payment,legitimate,none,,0
tx_00004542,2026-08-01T19:36:15.823821,1785593175.823821,528.31,merch_0009,cust_010108,2026-04-07T12:30:20.090336,1775545220.090336,dev_360574,ip_87196,card_495687,Ahmedabad,payment,legitimate,none,,0
tx_00004543,2026-08-01T19:36:23.598250,1785593183.59825,23825.12,merch_0006,cust_013933,2026-04-01T04:38:45.187006,1774998525.187006,dev_931828,ip_87716,card_396171,Chennai,payment,legitimate,none,,0
tx_00004544,2026-08-01T19:36:25.389304,1785593185.389304,215.22,merch_0041,cust_002641,2026-03-31T09:27:45.791413,1774929465.791413,dev_249194,ip_82802,card_835382,Mumbai,payment,legitimate,none,,0
tx_00004545,2026-08-01T19:36:29.734385,1785593189.734385,11233.2,merch_0007,cust_004144,2025-11-13T03:32:08.010430,1762984928.01043,dev_268268,ip_71154,card_653382,Chennai,payment,legitimate,none,,0
tx_00004546,2026-08-01T19:36:34.004081,1785593194.004081,185.95,merch_0013,cust_004476,2026-04-13T08:35:48.527490,1776049548.52749,dev_886686,ip_92729,card_583559,Jaipur,payment,legitimate,none,,0
tx_00004547,2026-08-01T19:36:38.158472,1785593198.158472,271.62,merch_0024,cust_010736,2026-02-20T13:53:40.097814,1771575820.097814,dev_215019,ip_52440,card_217970,Ahmedabad,payment,legitimate,none,,0
tx_00004548,2026-08-01T19:36:42.804391,1785593202.804391,589.07,merch_0010,cust_011762,2025-12-14T20:20:11.400130,1765723811.40013,dev_730066,ip_15973,card_437027,Mumbai,payment,legitimate,none,,0
tx_00004549,2026-08-01T19:36:43.294425,1785593203.294425,15158.34,merch_0048,cust_012749,2026-05-13T09:40:49.712913,1778645449.712913,dev_771727,ip_14515,card_785762,Delhi NCR,payment,legitimate,none,,0
tx_00004550,2026-08-01T19:36:43.985404,1785593203.985404,11142.96,merch_0017,cust_007440,2025-11-22T20:13:01.315637,1763822581.315637,dev_292901,ip_77886,card_493267,Ahmedabad,payment,legitimate,none,,0
tx_00004551,2026-08-01T19:36:48.904673,1785593208.904673,1500.49,merch_0047,cust_009692,2026-04-16T04:02:18.726410,1776292338.72641,dev_953804,ip_83942,card_432620,Chennai,payment,legitimate,none,,0
tx_00004552,2026-08-01T19:36:58.297865,1785593218.297865,2560.5,merch_0013,cust_008081,2025-11-13T04:07:57.089433,1762987077.089433,dev_851760,ip_98755,card_621358,Delhi NCR,payment,legitimate,none,,0
tx_00004553,2026-08-01T19:36:59.672145,1785593219.672145,207.4,merch_0011,cust_000325,2026-02-20T17:20:02.768604,1771588202.768604,dev_176395,ip_89196,card_639018,Chennai,payment,legitimate,none,,0
tx_00004554,2026-08-01T19:37:04.100339,1785593224.100339,3497.95,merch_0030,cust_013612,2026-01-29T01:08:32.815590,1769629112.81559,dev_272715,ip_16752,card_709029,Kolkata,payment,legitimate,none,,0
tx_00004555,2026-08-01T19:37:06.874874,1785593226.874874,170.42,merch_0048,cust_014177,2026-03-15T11:57:47.909426,1773556067.909426,dev_463102,ip_27667,card_945889,Chennai,payment,legitimate,none,,0
tx_00004556,2026-08-01T19:37:06.957933,1785593226.957933,468.34,merch_0001,cust_003483,2025-10-02T03:05:50.670568,1759354550.670568,dev_614001,ip_99038,card_483338,Delhi NCR,payment,legitimate,none,,0
tx_00004557,2026-08-01T19:37:22.504966,1785593242.504966,269.27,merch_0013,cust_004156,2025-12-09T22:15:36.281518,1765298736.281518,dev_266425,ip_61165,card_601654,Kolkata,payment,legitimate,none,,0
tx_00004558,2026-08-01T19:37:29.576893,1785593249.576893,673.7,merch_0043,cust_006649,2025-08-05T03:33:13.356229,1754344993.356229,dev_927007,ip_34165,card_946829,Ahmedabad,payment,legitimate,none,,0
tx_00004559,2026-08-01T19:37:35.276897,1785593255.276897,294.06,merch_0041,cust_004486,2026-03-10T06:46:57.877852,1773105417.877852,dev_905184,ip_85919,card_131454,Mumbai,payment,legitimate,none,,0
tx_00004560,2026-08-01T19:37:45.739554,1785593265.739554,1224.0,merch_0047,cust_004816,2025-11-12T17:36:35.270914,1762949195.270914,dev_154676,ip_98333,card_812256,Mumbai,payment,legitimate,none,,0
tx_00004561,2026-08-01T19:37:56.502363,1785593276.502363,1685.0,merch_0029,cust_005546,2025-09-30T18:02:26.230903,1759235546.230903,dev_938454,ip_97898,card_479331,Delhi NCR,payment,legitimate,none,,0
tx_00004562,2026-08-01T19:38:02.049615,1785593282.049615,5907.23,merch_0034,cust_006320,2025-08-10T00:37:02.435543,1754766422.435543,dev_381509,ip_91465,card_492879,Mumbai,payment,legitimate,none,,0
tx_00004563,2026-08-01T19:38:05.059197,1785593285.059197,470.72,merch_0008,cust_002092,2026-03-17T13:51:53.671153,1773735713.671153,dev_309352,ip_11339,card_152980,Hyderabad,payment,legitimate,none,,0
tx_00004564,2026-08-01T19:38:16.661965,1785593296.661965,1766.54,merch_0043,cust_006050,2025-11-12T16:28:53.166752,1762945133.166752,dev_408135,ip_63440,card_648983,Bengaluru,payment,legitimate,none,,0
tx_00004565,2026-08-01T19:38:18.281947,1785593298.281947,500.31,merch_0043,cust_003451,2026-03-15T08:13:50.159390,1773542630.15939,dev_518905,ip_66581,card_493719,Jaipur,payment,legitimate,none,,0
tx_00004566,2026-08-01T19:38:21.466956,1785593301.466956,1625.0,merch_0049,cust_008635,2026-07-17T20:31:24.902317,1784300484.902317,dev_215861,ip_28265,card_159783,Pune,payment,legitimate,none,,0
tx_00004567,2026-08-01T19:38:32.928935,1785593312.928935,10.0,merch_0028,cust_002241,2026-01-09T11:56:14.820343,1767939974.820343,dev_604988,ip_94942,card_776083,Mumbai,payment,legitimate,none,,0
tx_00004568,2026-08-01T19:38:44.057823,1785593324.057823,13535.69,merch_0041,cust_002962,2026-02-24T03:14:08.644350,1771883048.64435,dev_700021,ip_99465,card_392688,Chennai,payment,legitimate,none,,0
tx_00004569,2026-08-01T19:38:46.118871,1785593326.118871,8026.42,merch_0046,cust_003320,2026-04-15T23:24:16.496228,1776275656.496228,dev_546712,ip_36282,card_507906,Ahmedabad,payment,legitimate,none,,0
tx_00004570,2026-08-01T19:38:59.529524,1785593339.529524,804.95,merch_0010,cust_009894,2025-08-01T18:49:20.949745,1754054360.949745,dev_972399,ip_80671,card_229752,Mumbai,payment,legitimate,none,,0
tx_00004571,2026-08-01T19:39:03.440345,1785593343.440345,218.24,merch_0020,cust_010670,2026-01-11T21:12:26.730450,1768146146.73045,dev_621290,ip_68210,card_910653,Chennai,payment,legitimate,none,,0
tx_00004572,2026-08-01T19:39:06.858570,1785593346.85857,5205.57,merch_0042,cust_011382,2025-11-21T03:19:14.227475,1763675354.227475,dev_989240,ip_70235,card_666916,Bengaluru,payment,legitimate,none,,0
tx_00004573,2026-08-01T19:39:09.760111,1785593349.760111,353.48,merch_0019,cust_007949,2026-06-20T20:53:08.209554,1781968988.209554,dev_874682,ip_99654,card_979417,Hyderabad,payment,legitimate,none,,0
tx_00004574,2026-08-01T19:39:14.341975,1785593354.341975,197.78,merch_0013,cust_014269,2025-09-24T12:50:19.787863,1758698419.787863,dev_908033,ip_20480,card_963013,Kochi,payment,legitimate,none,,0
tx_00004575,2026-08-01T19:39:15.095797,1785593355.095797,335.52,merch_0013,cust_006992,2025-11-19T06:00:36.181138,1763512236.181138,dev_617133,ip_39018,card_813210,Mumbai,payment,legitimate,none,,0
tx_00004576,2026-08-01T19:39:19.953845,1785593359.953845,2973.29,merch_0048,cust_014445,2026-05-11T22:27:23.288297,1778518643.288297,dev_477821,ip_28000,card_970946,Mumbai,payment,legitimate,none,,0
tx_00004577,2026-08-01T19:39:21.833338,1785593361.833338,1897.27,merch_0019,cust_013019,2025-08-13T18:53:24.681951,1755091404.681951,dev_140028,ip_14521,card_116432,Bengaluru,payment,legitimate,none,,0
tx_00004578,2026-08-01T19:39:27.338881,1785593367.338881,483.64,merch_0039,cust_009002,2025-12-23T18:04:51.542666,1766493291.542666,dev_355478,ip_41286,card_109053,Hyderabad,payment,legitimate,none,,0
tx_00004579,2026-08-01T19:39:32.998231,1785593372.998231,216.86,merch_0000,cust_013036,2025-10-10T09:14:44.764520,1760067884.76452,dev_390868,ip_81511,card_389339,Pune,payment,legitimate,none,,0
tx_00004580,2026-08-01T19:39:34.765528,1785593374.765528,2893.19,merch_0012,cust_013096,2026-07-05T18:57:40.300211,1783258060.300211,dev_609481,ip_84319,card_503896,Kochi,payment,legitimate,none,,0
tx_00004581,2026-08-01T19:39:56.151036,1785593396.151036,512.13,merch_0043,cust_000708,2026-06-21T16:36:35.353202,1782039995.353202,dev_952462,ip_31801,card_382781,Mumbai,payment,legitimate,none,,0
tx_00004582,2026-08-01T19:40:01.219566,1785593401.219566,745.12,merch_0013,cust_009310,2026-07-02T21:43:51.905028,1783008831.905028,dev_653212,ip_82985,card_109637,Ahmedabad,payment,legitimate,none,,0
tx_00004583,2026-08-01T19:40:03.619587,1785593403.619587,430.32,merch_0023,cust_005326,2026-03-14T08:12:32.548879,1773456152.548879,dev_589645,ip_36002,card_461258,Delhi NCR,payment,legitimate,none,,0
tx_00004584,2026-08-01T19:40:13.693219,1785593413.693219,322.81,merch_0034,cust_001457,2026-07-04T09:48:44.949667,1783138724.949667,dev_236373,ip_32889,card_772733,Bengaluru,payment,legitimate,none,,0
tx_00004585,2026-08-01T19:40:17.399886,1785593417.399886,345.23,merch_0003,cust_014283,2026-03-12T07:27:19.459035,1773280639.459035,dev_756737,ip_21072,card_954398,Chennai,payment,legitimate,none,,0
tx_00004586,2026-08-01T19:40:23.172783,1785593423.172783,889.33,merch_0004,cust_007444,2026-02-17T16:45:15.045227,1771326915.045227,dev_142846,ip_51927,card_791499,Ahmedabad,payment,legitimate,none,,0
tx_00004587,2026-08-01T19:40:24.432934,1785593424.432934,586.55,merch_0035,cust_011713,2026-02-01T15:36:14.038682,1769940374.038682,dev_170970,ip_79703,card_535548,Ahmedabad,payment,legitimate,none,,0
tx_00004588,2026-08-01T19:40:27.241688,1785593427.241688,3003.82,merch_0045,cust_002196,2025-08-10T13:38:32.692207,1754813312.692207,dev_187813,ip_21959,card_734121,Mumbai,payment,legitimate,none,,0
tx_00004589,2026-08-01T19:40:43.617780,1785593443.61778,360.13,merch_0015,cust_009242,2025-08-28T01:02:56.850193,1756323176.850193,dev_117308,ip_81104,card_822454,Ahmedabad,payment,legitimate,none,,0
tx_00004590,2026-08-01T19:40:50.504431,1785593450.504431,10.0,merch_0037,cust_010847,2026-03-02T13:40:33.380345,1772439033.380345,dev_206940,ip_93178,card_251269,Ahmedabad,payment,legitimate,none,,0
tx_00004591,2026-08-01T19:41:01.686350,1785593461.68635,1545.28,merch_0047,cust_010973,2025-11-17T10:26:56.681104,1763355416.681104,dev_294028,ip_92379,card_308846,Bengaluru,payment,legitimate,none,,0
tx_00004592,2026-08-01T19:41:06.449198,1785593466.449198,439.4,merch_0042,cust_013778,2025-12-04T10:48:20.654711,1764825500.654711,dev_111460,ip_18017,card_992866,Bengaluru,payment,legitimate,none,,0
tx_00004593,2026-08-01T19:41:07.591370,1785593467.59137,411.98,merch_0026,cust_008700,2025-08-29T11:13:53.245661,1756446233.245661,dev_667222,ip_64988,card_950244,Kolkata,payment,legitimate,none,,0
tx_00004594,2026-08-01T19:41:15.628803,1785593475.628803,541.4,merch_0033,cust_000142,2026-01-28T14:01:08.795183,1769589068.795183,dev_729366,ip_33155,card_115101,Ahmedabad,payment,legitimate,none,,0
tx_00004595,2026-08-01T19:41:21.840972,1785593481.840972,10631.74,merch_0039,cust_003956,2026-02-27T08:03:12.981559,1772159592.981559,dev_185088,ip_15468,card_686606,Chennai,payment,legitimate,none,,0
tx_00004596,2026-08-01T19:41:23.829450,1785593483.82945,395.64,merch_0027,cust_007061,2026-07-01T11:16:18.527590,1782884778.52759,dev_858775,ip_22096,card_123521,Delhi NCR,payment,legitimate,none,,0
tx_00004597,2026-08-01T19:41:27.823790,1785593487.82379,1141.56,merch_0001,cust_012675,2025-11-11T03:43:38.600637,1762812818.600637,dev_394842,ip_12388,card_449313,Chennai,payment,legitimate,none,,0
tx_00004598,2026-08-01T19:41:30.795699,1785593490.795699,627.44,merch_0034,cust_014638,2026-04-24T10:51:31.910423,1777008091.910423,dev_708850,ip_12945,card_819278,Mumbai,payment,legitimate,none,,0
tx_00004599,2026-08-01T19:41:50.982644,1785593510.982644,204.46,merch_0037,cust_003075,2026-05-11T00:00:17.698222,1778437817.698222,dev_844509,ip_49394,card_436241,Bengaluru,payment,legitimate,none,,0
tx_00004600,2026-08-01T19:41:55.300891,1785593515.300891,243.27,merch_0006,cust_013991,2025-11-26T04:10:00.428217,1764110400.428217,dev_795735,ip_88650,card_998937,Bengaluru,payment,legitimate,none,,0
tx_00004601,2026-08-01T19:42:05.387518,1785593525.387518,708.49,merch_0021,cust_001418,2025-10-15T19:10:59.951081,1760535659.951081,dev_426289,ip_79037,card_904928,Kolkata,payment,legitimate,none,,0
tx_00004602,2026-08-01T19:42:10.954870,1785593530.95487,192.35,merch_0025,cust_009151,2025-10-20T16:01:45.383499,1760956305.383499,dev_590830,ip_80736,card_172627,Bengaluru,payment,legitimate,none,,0
tx_00004603,2026-08-01T19:42:14.497742,1785593534.497742,271.63,merch_0044,cust_000349,2026-04-17T14:54:09.116766,1776417849.116766,dev_327009,ip_61924,card_398576,Jaipur,payment,legitimate,none,,0
tx_00004604,2026-08-01T19:42:18.503725,1785593538.503725,20702.2,merch_0026,cust_006451,2025-11-15T11:12:39.483070,1763185359.48307,dev_320545,ip_95864,card_933954,Kochi,payment,legitimate,none,,0
tx_00004605,2026-08-01T19:42:20.678461,1785593540.678461,18725.47,merch_0034,cust_002550,2025-09-27T11:55:27.860202,1758954327.860202,dev_674921,ip_19042,card_714418,Mumbai,payment,legitimate,none,,0
tx_00004606,2026-08-01T19:42:25.997323,1785593545.997323,724.54,merch_0019,cust_001836,2026-04-11T22:23:49.077764,1775926429.077764,dev_485481,ip_40358,card_860357,Bengaluru,payment,legitimate,none,,0
tx_00004607,2026-08-01T19:42:31.499183,1785593551.499183,142.92,merch_0018,cust_012842,2025-10-21T12:56:48.467472,1761031608.467472,dev_509483,ip_38693,card_840933,Kochi,payment,legitimate,none,,0
tx_00004608,2026-08-01T19:42:31.579669,1785593551.579669,4183.01,merch_0016,cust_003450,2025-09-30T00:09:41.009799,1759171181.009799,dev_735987,ip_80218,card_353629,Ahmedabad,payment,legitimate,none,,0
